Mon Jun 10 14:48:54 2024    stats_profiling.raw

         80727910 function calls (80352947 primitive calls) in 260.053 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5058    0.011    0.000    0.116    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1052(set_color)
    15354    0.011    0.000    0.032    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1206(set_y)
     2780    0.011    0.000    0.452    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:215(format_ticks)
     3209    0.011    0.000    0.030    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numerictypes.py:357(issubdtype)
      743    0.011    0.000    0.224    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2237(_init)
      498    0.011    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:25(_move_from_center)
        2    0.011    0.006    0.042    0.021 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1360(_findfont_cached)
    45115    0.011    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:648(get_family)
      381    0.011    0.000    0.594    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:796(get_bbox)
     1070    0.011    0.000    0.044    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:399(to_rgba_array)
     4479    0.011    0.000    0.034    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:893(get_unitless_position)
     1476    0.011    0.000    0.102    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/trf.py:128(select_step)
    15105    0.011    0.000    0.037    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:283(convert_yunits)
     1633    0.011    0.000    4.849    0.003 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1544(_get_tick)
    11134    0.011    0.000    0.035    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/scale.py:115(get_transform)
    15840    0.011    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/cycler.py:239(__iter__)
     6828    0.011    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:551(__getattr__)
     2419    0.011    0.000    0.091    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/integrate/_ivp/rk.py:108(_estimate_error_norm)
     1524    0.011    0.000    4.405    0.003 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1595(get_major_ticks)
    26453    0.011    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2416(_all_dispatcher)
       99    0.010    0.000    4.581    0.046 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:574(__init__)
    62922    0.010    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1976(_shape_dispatcher)
     4629    0.010    0.000    0.062    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2033(translate)
    42488    0.010    0.000    0.010    0.000 {method 'values' of 'dict' objects}
     6584    0.010    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:687(_get_wrapped_text)
       14    0.010    0.001    0.010    0.001 {built-in method io.open_code}
     5852    0.010    0.000    0.023    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1098(set_fontsize)
     2928    0.010    0.000    0.053    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:734(_convert_units)
      307    0.010    0.000    0.010    0.000 {method 'write' of '_io.BufferedRandom' objects}
     1268    0.010    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:564(asarray_chkfinite)
    47281    0.010    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:693(get_size)
     7420    0.010    0.000    0.026    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:247(fix_minus)
    25185    0.010    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/linalg/linalg.py:2379(_norm_dispatcher)
       34    0.010    0.000    0.016    0.000 {method 'draw_quad_mesh' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     1541    0.010    0.000    0.031    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2736(__init__)
     1633    0.010    0.000    0.045    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:208(_apply_tickdir)
    16277    0.010    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:300(axes)
     3270    0.010    0.000    0.025    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/common.py:593(compute_grad)
     1145    0.010    0.000    0.080    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1280(process_value)
      103    0.010    0.000    4.103    0.040 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2937(_update_title_position)
     2788    0.010    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1831(is_separable)
     1899    0.010    0.000    0.028    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1087(__init__)
     7658    0.009    0.000    0.009    0.000 {method 'tolist' of 'numpy.ndarray' objects}
     1295    0.009    0.000    0.320    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:427(__init__)
      981    0.009    0.000    0.083    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:945(get_xaxis_text1_transform)
     3482    0.009    0.000    0.043    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:928(set_clip_path)
       68    0.009    0.000    0.120    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:427(to_rgba)
        2    0.009    0.005    0.010    0.005 {built-in method posix.posix_spawn}
     1861    0.009    0.000    0.248    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:109(draw_path)
     8008    0.009    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_optimize.py:172(__getattr__)
      121    0.009    0.000    1.113    0.009 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2555(_update_label_position)
      966    0.009    0.000    1.307    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1304(<listcomp>)
    13864    0.009    0.000    0.020    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2126(transform)
     5058    0.009    0.000    0.020    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1422(set_solid_capstyle)
      745    0.009    0.000    0.032    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:227(_adjust_location)
     3482    0.009    0.000    0.052    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:929(_set_gc_clip)
    22726    0.009    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:834(<listcomp>)
7325/7047    0.009    0.000    0.009    0.000 {built-in method _abc._abc_subclasscheck}
     1379    0.009    0.000    0.067    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:569(_parse_args)
     8165    0.009    0.000    0.070    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:342(_set_artist_props)
    14496    0.009    0.000    0.009    0.000 {built-in method sys.intern}
    43015    0.009    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:676(get_weight)
     1964    0.009    0.000    0.023    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_methods.py:218(_ptp)
     1039    0.009    0.000    1.391    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1565(_copy_tick_props)
     7038    0.009    0.000    0.070    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:318(set_label2)
     2749    0.009    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1675(_safe_first_finite)
     9358    0.009    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:865(set_math_fontfamily)
    43015    0.009    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:664(get_style)
      200    0.009    0.000    0.194    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2384(_update_patch_limits)
     6645    0.008    0.000    0.086    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_methods.py:61(_all)
     1865    0.008    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:933(set_dashes)
      518    0.008    0.000    0.170    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2496(_init)
     1842    0.008    0.000    0.033    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/proj3d.py:209(_vec_pad_ones)
     4359    0.008    0.000    0.075    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:790(unit)
    43015    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:670(get_variant)
       79    0.008    0.000    0.008    0.000 {built-in method posix.stat}
     2500    0.008    0.000    0.060    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:1924(__new__)
     1295    0.008    0.000    0.673    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:765(_set_scale)
    11126    0.008    0.000    0.021    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1350(_iter_break_from_left_to_right)
      981    0.008    0.000    0.148    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:444(_apply_tickdir)
     2040    0.008    0.000    0.008    0.000 {method 'outer' of 'numpy.ufunc' objects}
     1370    0.008    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:621(__str__)
     1230    0.008    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1726(__call__)
    43015    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:685(get_stretch)
     2100    0.008    0.000    0.008    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
     7038    0.008    0.000    0.070    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:305(set_label1)
     4316    0.008    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1932(closeto)
    41465    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:699(get_file)
    41463    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:857(get_math_fontfamily)
     1473    0.008    0.000    0.040    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2751(_revalidate)
      175    0.008    0.000    1.900    0.011 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:185(get_major_ticks)
     3270    0.008    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_numdiff.py:204(<listcomp>)
      761    0.008    0.000    0.051    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2510(_process_unit_info)
      285    0.008    0.000    3.788    0.013 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1309(get_tightbbox)
      951    0.008    0.000    0.008    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
3333/3197    0.008    0.000    0.010    0.000 {method 'view' of 'numpy.generic' objects}
     1334    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:898(reset_ticks)
     2595    0.008    0.000    0.132    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:876(get_bbox)
     5058    0.008    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1358(set_dash_joinstyle)
    24464    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:847(get_visible)
     4165    0.008    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:361(width)
     3158    0.008    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:136(__setstate__)
    21896    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/multiarray.py:85(empty_like)
     2002    0.008    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:96(<listcomp>)
     3158    0.008    0.000    0.243    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:281(__deepcopy__)
    11160    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1753(<lambda>)
       34    0.007    0.000    0.008    0.000 {method 'draw_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     1363    0.007    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1874(set_minor_locator)
     1964    0.007    0.000    0.030    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2593(ptp)
  450/225    0.007    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1129(roll)
     2538    0.007    0.000    0.037    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1827(frozen)
     9644    0.007    0.000    0.035    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:758(get_transform)
      195    0.007    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/common.py:372(step_size_to_bound)
     4954    0.007    0.000    0.049    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3269(round)
        9    0.007    0.001    0.008    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:38(__init__)
     9003    0.007    0.000    0.043    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2736(_set_dpi)
     2303    0.007    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2581(__init__)
     5058    0.007    0.000    0.016    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1374(set_solid_joinstyle)
     3441    0.007    0.000    0.012    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:538(<listcomp>)
      430    0.007    0.000    0.153    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:35(__init__)
     4091    0.007    0.000    0.049    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1117(set_zorder)
     6571    0.007    0.000    0.056    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1721(convert_units)
     6584    0.007    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:315(get_rotation)
     2355    0.007    0.000    0.056    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2100(clip)
     4736    0.007    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:253(x0)
    30820    0.007    0.000    0.007    0.000 {method 'copy' of 'list' objects}
      312    0.007    0.000    1.360    0.004 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2294(_update_label_position)
      148    0.007    0.000    4.104    0.028 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1368(draw)
     1268    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/linalg/lapack.py:1014(_check_work_float)
     2002    0.007    0.000    0.012    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:106(check_tolerance)
      433    0.007    0.000    1.442    0.003 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2079(_get_tick_boxes_siblings)
     1295    0.007    0.000    0.168    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:2889(__init__)
     1313    0.007    0.000    0.084    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:550(_get_data_path)
     1757    0.007    0.000    0.015    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3217(__getitem__)
      292    0.007    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/arraysetops.py:323(_unique1d)
     1552    0.007    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1140(score_stretch)
     5058    0.007    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1240(set_markeredgewidth)
  243/141    0.007    0.000    0.068    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:657(get_position)
     8035    0.006    0.000    0.006    0.000 {method 'split' of 'str' objects}
     2370    0.006    0.000    0.033    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:317(_set_edgecolor)
      100    0.006    0.000    0.603    0.006 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:532(get_tightbbox)
    11536    0.006    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2317(_any_dispatcher)
      472    0.006    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2492(get_matrix)
     5058    0.006    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1255(set_markersize)
      756    0.006    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:307(_to_rgba_no_colorcycle)
     3482    0.006    0.000    0.135    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:683(new_gc)
     2853    0.006    0.000    0.067    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2323(blended_transform_factory)
     2674    0.006    0.000    0.012    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:567(<dictcomp>)
      495    0.006    0.000    0.198    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1140(argmax)
     1295    0.006    0.000    0.158    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1969(__init__)
    21342    0.006    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2733(_get_dpi)
      924    0.006    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1017(_translate_tick_params)
      652    0.006    0.000    0.034    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1051(get_yaxis_text2_transform)
     1473    0.006    0.000    0.040    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:697(_transform_path)
      981    0.006    0.000    0.058    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:971(get_xaxis_text2_transform)
     1552    0.006    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1082(score_family)
     1228    0.006    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1607(transform_path_non_affine)
      223    0.006    0.000    0.400    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:643(__init__)
      138    0.006    0.000    3.745    0.027 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:343(draw)
6594/6481    0.006    0.000    0.056    0.000 {method 'view' of 'numpy.ndarray' objects}
     1783    0.006    0.000    0.028    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1007(set_alpha)
       14    0.006    0.000    0.006    0.000 {built-in method marshal.loads}
    26859    0.006    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copy.py:107(_copy_immutable)
    22032    0.006    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1132(sticky_edges)
     1268    0.006    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/linalg/blas.py:384(getter)
      652    0.006    0.000    0.059    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1025(get_yaxis_text1_transform)
    14009    0.006    0.000    0.006    0.000 {method 'replace' of 'str' objects}
     6316    0.006    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:786(__reduce_ex__)
     2370    0.006    0.000    0.077    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:343(_set_facecolor)
      605    0.006    0.000    0.020    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1651(nonsingular)
     1476    0.006    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/common.py:708(check_termination)
      743    0.006    0.000    0.271    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:582(draw)
        7    0.006    0.001    0.006    0.001 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/N_dynamics.py:236(encode)
      152    0.006    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:1010(__call__)
     1633    0.005    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:196(_set_labelrotation)
    11294    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/__init__.py:80(<genexpr>)
     6509    0.005    0.000    0.005    0.000 {built-in method math.log10}
     8779    0.005    0.000    0.005    0.000 {built-in method math.cos}
     5058    0.005    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1040(set_antialiased)
       34    0.005    0.000    0.352    0.010 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:940(make_image)
     6006    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:107(check)
      501    0.005    0.000    0.021    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1057(set)
     4242    0.005    0.000    0.217    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1205(update)
      545    0.005    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2457(__init__)
     7931    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3417(dtype)
     2674    0.005    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:564(_axis_map)
     1422    0.005    0.000    0.012    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:384(set_linewidth)
     4755    0.005    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2307(get_matrix)
      341    0.005    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:493(anchored)
      489    0.005    0.000    0.028    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:766(_set_edgecolor)
     4089    0.005    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2683(get_matrix)
       15    0.005    0.000    0.005    0.000 {method '__exit__' of '_io._IOBase' objects}
       75    0.005    0.000    0.033    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:358(do_3d_projection)
     1490    0.005    0.000    0.502    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1482(get_majorticklocs)
     2692    0.005    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:239(splitroot)
      435    0.005    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:157(_get_aligned_offsets)
    15800    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2687(_max_dispatcher)
3694/1694    0.005    0.000    0.027    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2398(_iter_break_from_left_to_right)
      753    0.005    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/weakref.py:47(__new__)
      740    0.005    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1685(safe_isfinite)
       68    0.005    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:603(_update_dividers)
     4930    0.005    0.000    0.029    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2254(get_affine)
