Tue Jun 11 10:33:10 2024    stats_profiling.raw

         80899264 function calls (80517487 primitive calls) in 212.103 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      303    0.010    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/function_base.py:24(linspace)
    42750    0.010    0.000    0.010    0.000 {method 'values' of 'dict' objects}
     2655    0.010    0.000    0.038    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2281(__init__)
     2158    0.010    0.000    0.778    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:2134(__call__)
    10721    0.010    0.000    0.021    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:755(set_weight)
     9516    0.010    0.000    0.025    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2417(transform_non_affine)
      593    0.010    0.000    0.095    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:603(get_extents)
    62922    0.010    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1976(_shape_dispatcher)
    15366    0.010    0.000    0.028    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1206(set_y)
1988/1985    0.010    0.000    0.021    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:379(bounds)
9867/9843    0.010    0.000    0.189    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:855(viewLim)
    23226    0.010    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:209(<lambda>)
     6418    0.010    0.000    0.015    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numerictypes.py:283(issubclass_)
      449    0.010    0.000    0.729    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:142(get_window_extent)
    14311    0.010    0.000    0.086    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_methods.py:43(_amin)
       14    0.010    0.001    0.010    0.001 {built-in method io.open_code}
     3016    0.010    0.000    0.012    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/getlimits.py:484(__new__)
  399/154    0.010    0.000    0.252    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:506(_get_bbox_and_child_offsets)
     1142    0.010    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:564(asarray_chkfinite)
     8314    0.010    0.000    0.154    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:608(_from_any)
  243/141    0.010    0.000    0.043    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:145(get_grid_positions)
     2780    0.010    0.000    0.370    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:696(set_locs)
     3215    0.010    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:131(__getstate__)
     8008    0.010    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_optimize.py:172(__getattr__)
    26092    0.010    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2416(_all_dispatcher)
     6515    0.009    0.000    0.075    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_methods.py:61(_all)
    46435    0.009    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:648(get_family)
     6553    0.009    0.000    0.012    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:33(_get_dash_pattern)
     4673    0.009    0.000    0.029    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:893(get_unitless_position)
5963/3231    0.009    0.000    0.033    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:997(get_yaxis_transform)
     6571    0.009    0.000    0.032    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/units.py:56(_is_natively_supported)
     2116    0.009    0.000    0.079    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:348(update_from)
13254/13151    0.009    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2597(get_matrix)
     1295    0.009    0.000    0.417    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/scale.py:103(set_default_locators_and_formatters)
     4629    0.009    0.000    0.021    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2033(translate)
      985    0.009    0.000    1.249    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:293(draw)
       99    0.009    0.000    1.999    0.020 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1262(__clear)
     1142    0.009    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/linalg/lapack.py:1014(_check_work_float)
    11427    0.009    0.000    0.029    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/scale.py:115(get_transform)
     3144    0.009    0.000    0.026    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/common.py:593(compute_grad)
    15355    0.009    0.000    0.030    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:283(convert_yunits)
     5115    0.009    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1064(set_drawstyle)
       80    0.009    0.000    0.009    0.000 {built-in method posix.stat}
     5169    0.009    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:352(intervaly)
      498    0.009    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:25(_move_from_center)
7356/7078    0.009    0.000    0.009    0.000 {built-in method _abc._abc_subclasscheck}
      924    0.009    0.000    0.872    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:918(set_tick_params)
    16410    0.009    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:300(axes)
    15115    0.009    0.000    0.012    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1834(_str_equal)
    12496    0.009    0.000    0.016    0.000 <string>:1(<lambda>)
    25325    0.009    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/linalg/linalg.py:2379(_norm_dispatcher)
    31270    0.009    0.000    0.009    0.000 {built-in method builtins.delattr}
      966    0.009    0.000    1.069    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1304(<listcomp>)
     1652    0.009    0.000    3.355    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1544(_get_tick)
     5115    0.009    0.000    0.082    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1052(set_color)
     9396    0.008    0.000    0.020    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:781(set_stretch)
     2040    0.008    0.000    0.008    0.000 {method 'outer' of 'numpy.ufunc' objects}
     3054    0.008    0.000    0.273    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:262(get_transform)
     1363    0.008    0.000    0.025    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1858(set_major_locator)
    62500    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:1003(<lambda>)
     7711    0.008    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:247(fix_minus)
    48601    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:693(get_size)
     1145    0.008    0.000    0.065    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1280(process_value)
     2928    0.008    0.000    0.038    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:734(_convert_units)
    14157    0.008    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2126(transform)
     2500    0.008    0.000    0.060    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:1924(__new__)
       68    0.008    0.000    0.104    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:427(to_rgba)
      216    0.008    0.000    0.010    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     2780    0.008    0.000    0.258    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:215(format_ticks)
     6196    0.008    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1321(set_usetex)
      200    0.008    0.000    0.185    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2384(_update_patch_limits)
     1359    0.008    0.000    0.072    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/trf.py:128(select_step)
     1110    0.008    0.000    0.009    0.000 {built-in method matplotlib._path.path_intersects_rectangle}
     1964    0.008    0.000    0.020    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_methods.py:218(_ptp)
     1070    0.008    0.000    0.036    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:399(to_rgba_array)
      743    0.008    0.000    0.171    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2237(_init)
     2941    0.008    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:162(_fast_from_codes_and_verts)
     5890    0.008    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1098(set_fontsize)
     1887    0.008    0.000    0.191    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:109(draw_path)
    44329    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:670(get_variant)
       34    0.008    0.000    0.008    0.000 {method 'draw_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    44329    0.008    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:664(get_style)
      142    0.008    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/arraysetops.py:524(in1d)
     1295    0.008    0.000    0.209    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:427(__init__)
    11126    0.008    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1350(_iter_break_from_left_to_right)
     7870    0.008    0.000    0.008    0.000 {method 'tolist' of 'numpy.ndarray' objects}
    44329    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:676(get_weight)
     6814    0.007    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:687(_get_wrapped_text)
     1899    0.007    0.000    0.025    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1087(__init__)
     9396    0.007    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:865(set_math_fontfamily)
     2446    0.007    0.000    0.147    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1233(_cm_set)
     1524    0.007    0.000    3.173    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1595(get_major_ticks)
     7331    0.007    0.000    0.067    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:305(set_label1)
    44329    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:685(get_stretch)
     4359    0.007    0.000    0.063    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:790(unit)
     1379    0.007    0.000    0.045    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:569(_parse_args)
       34    0.007    0.000    0.010    0.000 {method 'draw_quad_mesh' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     3519    0.007    0.000    0.032    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:928(set_clip_path)
     2749    0.007    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1675(_safe_first_finite)
     2002    0.007    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:106(check_tolerance)
    42779    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:699(get_file)
      103    0.007    0.000    3.673    0.036 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2937(_update_title_position)
    42777    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:857(get_math_fontfamily)
     2002    0.007    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/type_check.py:302(iscomplexobj)
     1652    0.007    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:208(_apply_tickdir)
    21299    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/multiarray.py:85(empty_like)
     1560    0.007    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2736(__init__)
     1842    0.007    0.000    0.027    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/proj3d.py:209(_vec_pad_ones)
     1552    0.007    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1140(score_stretch)
        9    0.007    0.001    0.008    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:38(__init__)
    22726    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:834(<listcomp>)
        2    0.007    0.003    0.007    0.004 {built-in method posix.posix_spawn}
     9937    0.007    0.000    0.030    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:758(get_transform)
      175    0.007    0.000    1.246    0.007 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:185(get_major_ticks)
       99    0.007    0.000    3.069    0.031 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:574(__init__)
     6006    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:107(check)
     7331    0.007    0.000    0.064    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:318(set_label2)
     1492    0.007    0.000    0.027    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2751(_revalidate)
    15840    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/cycler.py:239(__iter__)
    25160    0.007    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:847(get_visible)
     3144    0.006    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_numdiff.py:204(<listcomp>)
     3215    0.006    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:136(__setstate__)
     2002    0.006    0.000    0.013    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:96(<listcomp>)
      761    0.006    0.000    0.044    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2510(_process_unit_info)
      892    0.006    0.000    0.222    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:221(get_text_width_height_descent)
     1334    0.006    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:898(reset_ticks)
     1295    0.006    0.000    0.432    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:765(_set_scale)
     2788    0.006    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1831(is_separable)
    22732    0.006    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:195(_reshape_dispatcher)
     5115    0.006    0.000    0.015    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1358(set_dash_joinstyle)
     4129    0.006    0.000    0.034    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1117(set_zorder)
      745    0.006    0.000    0.023    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:227(_adjust_location)
     3479    0.006    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:538(<listcomp>)
     1964    0.006    0.000    0.026    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2593(ptp)
     1363    0.006    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1874(set_minor_locator)
     1006    0.006    0.000    0.044    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:945(get_xaxis_text1_transform)
    14496    0.006    0.000    0.006    0.000 {built-in method sys.intern}
     2303    0.006    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2581(__init__)
      285    0.006    0.000    3.492    0.012 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1309(get_tightbbox)
     8260    0.006    0.000    0.053    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:342(_set_artist_props)
     1370    0.006    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:621(__str__)
     4243    0.006    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:361(width)
      355    0.006    0.000    0.006    0.000 {method 'write' of '_io.BufferedRandom' objects}
    10141    0.006    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:542(<genexpr>)
     2370    0.006    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:317(_set_edgecolor)
    31238    0.006    0.000    0.006    0.000 {method 'copy' of 'list' objects}
  450/225    0.006    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1129(roll)
      518    0.006    0.000    0.129    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2496(_init)
     2106    0.006    0.000    0.006    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
     1757    0.006    0.000    0.012    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3217(__getitem__)
     1552    0.006    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1082(score_family)
3333/3197    0.006    0.000    0.008    0.000 {method 'view' of 'numpy.generic' objects}
     5004    0.006    0.000    0.041    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3269(round)
     2550    0.006    0.000    0.026    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1827(frozen)
     1058    0.006    0.000    0.953    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1565(_copy_tick_props)
     1142    0.006    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/linalg/blas.py:384(getter)
     5115    0.006    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1422(set_solid_capstyle)
        2    0.006    0.003    0.006    0.003 {built-in method posix.listdir}
      756    0.006    0.000    0.016    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:307(_to_rgba_no_colorcycle)
    22412    0.006    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1132(sticky_edges)
     3215    0.006    0.000    0.191    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:281(__deepcopy__)
      381    0.006    0.000    0.190    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:796(get_bbox)
     4316    0.006    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1932(closeto)
     5115    0.006    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1374(set_solid_joinstyle)
     6814    0.006    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:315(get_rotation)
     2106    0.006    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:43(get_hinting_flag)
     3519    0.006    0.000    0.038    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:929(_set_gc_clip)
     2595    0.006    0.000    0.096    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:876(get_bbox)
    22154    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2733(_get_dpi)
      430    0.005    0.000    0.110    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:35(__init__)
    27795    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copy.py:107(_copy_immutable)
     9391    0.005    0.000    0.039    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2736(_set_dpi)
     2674    0.005    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:567(<dictcomp>)
      951    0.005    0.000    0.005    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
     2370    0.005    0.000    0.061    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:343(_set_facecolor)
     6569    0.005    0.000    0.040    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1721(convert_units)
    11411    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1753(<lambda>)
     5115    0.005    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1255(set_markersize)
     8247    0.005    0.000    0.005    0.000 {method 'split' of 'str' objects}
     4736    0.005    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:253(x0)
      924    0.005    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1017(_translate_tick_params)
      433    0.005    0.000    1.128    0.003 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2079(_get_tick_boxes_siblings)
     5115    0.005    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1240(set_markeredgewidth)
     1313    0.005    0.000    0.057    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:550(_get_data_path)
     1295    0.005    0.000    0.109    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1969(__init__)
      312    0.005    0.000    1.181    0.004 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2294(_update_label_position)
6594/6481    0.005    0.000    0.044    0.000 {method 'view' of 'numpy.ndarray' objects}
     3215    0.005    0.000    0.075    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copy.py:237(_deepcopy_method)
     1006    0.005    0.000    0.098    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:444(_apply_tickdir)
     2853    0.005    0.000    0.046    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2323(blended_transform_factory)
     7931    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3417(dtype)
    17030    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:939(get_rasterized)
    11410    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2317(_any_dispatcher)
      223    0.005    0.000    0.300    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:643(__init__)
     8803    0.005    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:150(agattr)
        7    0.005    0.001    0.005    0.001 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/N_dynamics.py:236(encode)
  243/141    0.005    0.000    0.054    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:657(get_position)
     1802    0.005    0.000    0.020    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1007(set_alpha)
     5115    0.005    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1040(set_antialiased)
      138    0.005    0.000    2.943    0.021 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:343(draw)
      152    0.005    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:1010(__call__)
     2002    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/integrate/_ivp/ivp.py:28(prepare_events)
